issueID,issuer,name1,typeID,typeShort,typeLong,expmat
5055,4958,"C&D Newin Paper & Pulp Corporation Limited",1,Wrnt,Warrant,2010-06-04
30408,24867552,"C&D Property Management Group Co., Ltd",0,O,"Ordinary shares",NULL
25304,2712075,"C&N Holdings Limited",0,O,"Ordinary shares",NULL
29119,22482984,"C-Link Squared Limited",0,O,"Ordinary shares",NULL
25822,11772746,"C-MER Medical Holdings Limited",0,O,"Ordinary shares",NULL
11003,2093121,"C-Shares CSI 300 Index ETF",10,Unit,Unit,NULL
11004,2093121,"C-Shares CSI 300 Index ETF",10,Unit,Unit,NULL
12225,2264487,"C-Shares CSI Consumer Staples Index ETF",10,Unit,Unit,NULL
12226,2264487,"C-Shares CSI Consumer Staples Index ETF",10,Unit,Unit,NULL
12223,2264488,"C-Shares CSI Healthcare Index ETF",10,Unit,Unit,NULL
12224,2264488,"C-Shares CSI Healthcare Index ETF",10,Unit,Unit,NULL
7088,68316,"C.banner International Holdings Limited",0,O,"Ordinary shares",NULL
197,1828,"C.P. Lotus Corporation",0,O,"Ordinary shares",NULL
971,4782,"C.P. POKPHAND CO. LTD.",0,O,"Ordinary shares",NULL
13620,2296754,"CA Cultural Technology Group Limited",0,O,"Ordinary shares",NULL
11417,2075062,"Cabbeen Fashion Limited",0,O,"Ordinary shares",NULL
974,651,"CAFE DE CORAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
33483,27755268,"CALB Group Co., Ltd.",6,H,H-share,NULL
32601,26656728,"CANBRIDGE PHARMACEUTICALS INC.",0,O,"Ordinary shares",NULL
29823,24613196,"Canggang Railway Limited",0,O,"Ordinary shares",NULL
27799,20632345,"CanSino Biologics Inc.",6,H,H-share,NULL
13113,2223336,"Canvest Environmental Protection Group Company Limited",0,O,"Ordinary shares",NULL
3355,15095,"CAPINFO COMPANY LIMITED",6,H,H-share,NULL
4758,35242,"Capital Environment Holdings Limited",0,O,"Ordinary shares",NULL
1327,5024,"CAPITAL ESTATE LIMITED",0,O,"Ordinary shares",NULL
3399,16954,"Capital Finance Holdings Limited",0,O,"Ordinary shares",NULL
439,3334,"Capital Industrial Financial Services Group Limited",0,O,"Ordinary shares",NULL
2699,11970,"CAPITAL REALM FINANCIAL HOLDINGS GROUP LIMITED",0,O,"Ordinary shares",NULL
3419,18187,"Capital VC Limited",0,O,"Ordinary shares",NULL
7121,24851,"CapitaLand Mall Asia Limited",0,O,"Ordinary shares",NULL
4848,39196,"CAPXON INTERNATIONAL ELECTRONIC COMPANY LIMITED",0,O,"Ordinary shares",NULL
12770,2267866,"CAR Inc.",0,O,"Ordinary shares",NULL
316,2575,"Carnival Group International Holdings Limited",0,O,"Ordinary shares",NULL
35705,31391212,"Carote Ltd",0,O,"Ordinary shares",NULL
5553,55709,"Carpenter Tan Holdings Limited",0,O,"Ordinary shares",NULL
1266,4984,"CARRIANNA GROUP HOLDINGS COMPANY LIMITED",0,O,"Ordinary shares",NULL
2577,11164,"CARRY WEALTH HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
31322,25941385,"CARsgen Therapeutics Holdings Limited",0,O,"Ordinary shares",NULL
10111,1932785,"Casablanca Group Limited (KY)",0,O,"Ordinary shares",NULL
2725,12091,"CASH FINANCIAL SERVICES GROUP LIMITED",0,O,"Ordinary shares",NULL
29445,14926658,"Cathay Group Holdings Inc.",0,O,"Ordinary shares",NULL
23,385,"CATHAY PACIFIC AIRWAYS LIMITED",0,O,"Ordinary shares",NULL
22605,2645879,"CBK Holdings Limited",0,O,"Ordinary shares",NULL
249,1677,"CCIAM Future Energy Limited (b1964-11-28)",0,O,"Ordinary shares",NULL
3398,17871,"CCID CONSULTING COMPANY LIMITED",6,H,H-share,NULL
978,3420,"CCT Fortis Holdings Limited",0,O,"Ordinary shares",NULL
2226,9106,"CEC INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
6027,58519,"CECEP COSTIN New Materials Group Limited",0,O,"Ordinary shares",NULL
3374,15917,"Celebrate International Holdings Limited",0,O,"Ordinary shares",NULL
218,1905,"Celestial Asia Securities Holdings Limited",0,O,"Ordinary shares",NULL
28452,22522960,"Centenary United Holdings Limited",0,O,"Ordinary shares",NULL
31196,25606253,"CENTRAL CHINA MANAGEMENT COMPANY LIMITED",0,O,"Ordinary shares",NULL
29208,23903640,"Central China New Life Limited",0,O,"Ordinary shares",NULL
4984,45546,"Central China Real Estate Limited",0,O,"Ordinary shares",NULL
12404,2184365,"Central China Securities Co., Ltd.",6,H,H-share,NULL
4840,38863,"Central Development Holdings Limited",0,O,"Ordinary shares",NULL
26135,11786619,"Central New Energy Holding Group Limited",0,O,"Ordinary shares",NULL
13394,4788,"Central Wealth Group Holdings Limited",1,Wrnt,Warrant,2016-04-07
979,4788,"Central Wealth Group Holdings Limited",0,O,"Ordinary shares",NULL
4880,40086,"CENTRON TELECOM INTERNATIONAL HOLDING LIMITED",0,O,"Ordinary shares",NULL
25493,11667720,"CENTURION CORPORATION LIMITED",0,O,"Ordinary shares",NULL
4699,1591,"CENTURY CITY INTERNATIONAL HOLDINGS LIMITED",1,Wrnt,Warrant,2011-01-11
289,1591,"CENTURY CITY INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
6835,65779,"Century Energy International Holdings Limited",0,O,"Ordinary shares",NULL
1118,4889,"Century Entertainment International Holdings Limited",0,O,"Ordinary shares",NULL
2665,11749,"CENTURY GINWA RETAIL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
21441,2583328,"Century Group International Holdings Limited",0,O,"Ordinary shares",NULL
1045,4834,"CENTURY LEGEND (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
12707,2257065,"Century Plaza Hotel Group",0,O,"Ordinary shares",NULL
3469,18952,"Century Sunshine Group Holdings Limited",0,O,"Ordinary shares",NULL
3467,15450,"CGN Mining Company Limited",0,O,"Ordinary shares",NULL
12804,145273,"CGN New Energy Holdings Co., Ltd.",0,O,"Ordinary shares",NULL
13014,2286633,"CGN Power Co., Ltd.",6,H,H-share,NULL
21913,2541826,"Champion Alliance International Holdings Limited",0,O,"Ordinary shares",NULL
4742,34302,"Champion Real Estate Investment Trust",10,Unit,Unit,NULL
4833,848,"CHAMPION TECHNOLOGY HOLDINGS LIMITED",1,Wrnt,Warrant,2008-03-07
5003,848,"CHAMPION TECHNOLOGY HOLDINGS LIMITED",1,Wrnt,Warrant,2009-04-16
980,848,"CHAMPION TECHNOLOGY HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4704,32551,"Changan Minsheng APLL Logistics Co., Ltd.",6,H,H-share,NULL
3342,17034,"CHANGCHUN DA XING PHARMACEUTICAL COMPANY LIMITED",6,H,H-share,NULL
12487,1991263,"Changgang Dunxin Enterprise Company Limited",0,O,"Ordinary shares",NULL
2435,10021,"Changhong Jiahua Holdings Limited",0,O,"Ordinary shares",NULL
34919,28976528,"Changjiu Holdings Limited",0,O,"Ordinary shares",NULL
3381,18162,"Changmao Biochemical Engineering Company Limited",6,H,H-share,NULL
28555,22582973,"Changsha Broad Homes Industrial Group Co., Ltd.",6,H,H-share,NULL
5538,55473,"Changshouhua Food Company Limited",0,O,"Ordinary shares",NULL
6177,60757,"Changyou International Group Limited",0,O,"Ordinary shares",NULL
23913,2580469,"Chanhigh Holdings Limited",0,O,"Ordinary shares",NULL
12483,153357,"Chanjet Information Technology Company Limited",6,H,H-share,NULL
2805,12496,"CHAODA MODERN AGRICULTURE (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
31463,25613693,"Chaoju Eye Care Holdings Limited",0,O,"Ordinary shares",NULL
6051,58807,"CHAOWEI POWER HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
17672,2504748,"Charmacy Pharmaceutical Co., Ltd.",6,H,H-share,NULL
30654,25137253,"Cheerwin Group Limited",0,O,"Ordinary shares",NULL
981,485,"CHEN HSONG HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
28687,22080497,"Chen Lin Education Group Holdings Limited",0,O,"Ordinary shares",NULL
14411,2367539,"Chen Xing Development Holdings Limited",0,O,"Ordinary shares",NULL
27466,11670384,"Chengdu Expressway Co., Ltd.",6,H,H-share,NULL
982,1451,"Chengdu SIWI Science and Technology Company Limited",6,H,H-share,NULL
35426,30206997,"Chenqi Technology Limited",0,O,"Ordinary shares",NULL
3261,16766,"Cherish Sunshine International Limited",0,O,"Ordinary shares",NULL
20203,816751,"CHERVON HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
19405,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2017-04-21
24954,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2018-06-21
10888,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2014-06-24
12870,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2015-11-10
4824,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2009-02-11
4849,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2008-04-30
120,1471,"CHEUK NANG (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
5091,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2010-05-04
5508,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2010-11-25
6008,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2011-05-20
6486,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2011-12-13
9249,1471,"CHEUK NANG (HOLDINGS) LIMITED",1,Wrnt,Warrant,2013-04-19
987,4639,"CHEVALIER INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
23169,2663004,"Chi Ho Development Holdings Limited",0,O,"Ordinary shares",NULL
29556,23565044,"Chi Kan Holdings Limited",0,O,"Ordinary shares",NULL
3414,18183,"CHIA HSIN CEMENT GREATER CHINA HOLDING CORPORATION",0,O,"Ordinary shares",NULL
12975,140266,"CHIA TAI ENTERPRISES INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
36150,32503147,"Chifeng Jilong Gold Mining Co., Ltd.",6,H,H-share,NULL
5150,49959,"Chigo Holding Limited",0,O,"Ordinary shares",NULL
6057,58865,"Chiho Environmental Group Limited",0,O,"Ordinary shares",NULL
26464,2699241,"China 21st Century Education Group Limited",0,O,"Ordinary shares",NULL
6711,64396,"China 33 Media Group Limited",0,O,"Ordinary shares",NULL
988,4791,"CHINA AEROSPACE INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4834,38614,"China Agri-Industries Holdings Limited",0,O,"Ordinary shares",NULL
1084,4865,"China Agri-Products Exchange Limited",0,O,"Ordinary shares",NULL
12574,2184371,"CHINA AIRCRAFT LEASING GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
5220,51345,"China All Access (Holdings) Limited",0,O,"Ordinary shares",NULL
11016,2020302,"China Aluminum Cans Holdings Limited",0,O,"Ordinary shares",NULL
9601,1860390,"China Aluminum International Engineering Corporation Limited",6,H,H-share,NULL
12576,2257907,"China Anchu Energy Storage Group Limited",0,O,"Ordinary shares",NULL
6505,55320,"China Animal Healthcare Ltd.",0,O,"Ordinary shares",NULL
4916,41229,"China Aoyuan Group Limited",0,O,"Ordinary shares",NULL
21734,2544206,"China Art Financial Holdings Limited",0,O,"Ordinary shares",NULL
1307,3389,"China Asia Valley Group Limited",0,O,"Ordinary shares",NULL
345,2674,"CHINA ASSETS (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
7304,135693,"China Assurance Finance Group Limited",0,O,"Ordinary shares",NULL
4886,40212,"China Automation Group Limited",0,O,"Ordinary shares",NULL
6193,60877,"CHINA AUTOMOTIVE INTERIOR DECORATION HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
9647,153229,"China Baofeng (International) Limited",0,O,"Ordinary shares",NULL
15,511,"China Baoli Technologies Holdings Limited",0,O,"Ordinary shares",NULL
2856,12674,"China Beidahuang Industry Group Holdings Limited",0,O,"Ordinary shares",NULL
1103,4878,"China Best Group Holding Limited",0,O,"Ordinary shares",NULL
27416,20932291,"CHINA BESTSTUDY EDUCATION GROUP",0,O,"Ordinary shares",NULL
11580,2139292,"China Binary New Fintech Group",0,O,"Ordinary shares",NULL
3598,21238,"China Biotech Services Holdings Limited",0,O,"Ordinary shares",NULL
4770,36229,"China BlueChemical Ltd.",6,H,H-share,NULL
29484,39705,"CHINA BOHAI BANK CO., LTD.",6,H,H-share,NULL
26085,2692554,"China Boqi Environmental (Holding) Co., Ltd.",0,O,"Ordinary shares",NULL
4681,30907,"China Boton Group Company Limited",0,O,"Ordinary shares",NULL
29058,23722048,"China Bright Culture Group",0,O,"Ordinary shares",NULL
2735,10573,"China Brilliant Global Limited",0,O,"Ordinary shares",NULL
16766,2266416,"China Candy Holdings Limited",0,O,"Ordinary shares",NULL
11416,2124089,"China Carbon Neutral Development Group Limited",0,O,"Ordinary shares",NULL
3295,15383,"China Castson 81 Finance Company Limited (BM)",0,O,"Ordinary shares",NULL
3404,18174,"China CBM Group Company Limited",0,O,"Ordinary shares",NULL
338,1154,"CHINA CHENGTONG DEVELOPMENT GROUP LIMITED",0,O,"Ordinary shares",NULL
26786,19379624,"CHINA CHUNLAI EDUCATION GROUP CO., LTD.",0,O,"Ordinary shares",NULL
2653,11737,"CHINA CINDA ASSET MANAGEMENT CO., LTD.",6,H,H-share,NULL
4846,6584,"China CITIC Bank Corporation Limited",6,H,H-share,NULL
16482,2417308,"China CITIC Financial Asset Management Co., Ltd.",6,H,H-share,NULL
3308,17484,"China City Infrastructure Group Limited",0,O,"Ordinary shares",NULL
4349,22383,"China Clean Energy Technology Group Limited",0,O,"Ordinary shares",NULL
12245,2204004,"China CNR Corporation Limited",6,H,H-share,NULL
4797,37161,"China Coal Energy Company Limited",6,H,H-share,NULL
22090,2470806,"China Come Ride New Energy Group Limited (KY)",0,O,"Ordinary shares",NULL
4794,37129,"China Communications Construction Company Limited",6,H,H-share,NULL
4790,36989,"China Communications Services Corporation Limited",6,H,H-share,NULL
32505,27321731,"China Conch Environment Protection Holdings Limited",0,O,"Ordinary shares",NULL
11622,2148466,"China Conch Venture Holdings Limited",0,O,"Ordinary shares",NULL
4661,1785,"CHINA CONSTRUCTION BANK CORPORATION",6,H,H-share,NULL
2730,12180,"China Creative Digital Entertainment Limited",0,O,"Ordinary shares",NULL
11627,2165936,"China Creative Global Holdings Limited",0,O,"Ordinary shares",NULL
1161,4921,"China Cultural Tourism and Agriculture Group Limited",0,O,"Ordinary shares",NULL
6481,62865,"China Datang Corporation Renewable Power Co., Limited",6,H,H-share,NULL
460,3445,"China Daye Non-Ferrous Metals Mining Limited",0,O,"Ordinary shares",NULL
2972,13526,"China Demeter Financial Investments Limited",0,O,"Ordinary shares",NULL
20587,2515248,"CHINA DEVELOPMENT BANK FINANCIAL LEASING CO., LTD.",6,H,H-share,NULL
1096,4872,"China Development Bank International Investment Limited",0,O,"Ordinary shares",NULL
3360,18156,"CHINA DIGITAL CULTURE (GROUP) LIMITED",0,O,"Ordinary shares",NULL
20441,2470211,"China Digital Video Holdings Limited",0,O,"Ordinary shares",NULL
5040,46597,"China Dili Group",0,O,"Ordinary shares",NULL
1198,4949,"China Display Optoelectronics Technology Holdings Limited",0,O,"Ordinary shares",NULL
4918,41244,"China Dongxiang (Group) Co., Ltd.",0,O,"Ordinary shares",NULL
6949,66538,"China Dredging Environment Protection Holdings Limited",0,O,"Ordinary shares",NULL
3000,14446,"China E-Information Technology Group Limited",0,O,"Ordinary shares",NULL
5061,46355,"China e-Wallet Payment Group Limited",0,O,"Ordinary shares",NULL
28030,22633226,"China East Education Holdings Limited",0,O,"Ordinary shares",NULL
991,4794,"China Eastern Airlines Corporation Limited",6,H,H-share,NULL
3358,15208,"China Eco-Farming Limited",0,O,"Ordinary shares",NULL
3357,14198,"China Ecotourism Group Limited",0,O,"Ordinary shares",NULL
25520,11784396,"China Education Group Holdings Limited (KY)",0,O,"Ordinary shares",NULL
1311,5016,"China Electronics Huada Technology Company Limited",0,O,"Ordinary shares",NULL
12114,2162571,"China Electronics Optics Valley Union Holding Company Limited",0,O,"Ordinary shares",NULL
972,4783,"China Energine International (Holdings) Limited",0,O,"Ordinary shares",NULL
3178,15384,"China Energy Development Holdings Limited",0,O,"Ordinary shares",NULL
17609,2461781,"China Energy Engineering Corporation Limited (CN)",6,H,H-share,NULL
6581,63638,"China Energy Storage Technology Development Limited",0,O,"Ordinary shares",NULL
961,4772,"China Environmental Resources Group Limited",0,O,"Ordinary shares",NULL
9605,1871537,"China Environmental Technology and Bioenergy Holdings Limited",0,O,"Ordinary shares",NULL
3116,15404,"China Environmental Technology Holdings Limited",0,O,"Ordinary shares",NULL
3304,17410,"China Ever Grand Financial Leasing Group Co., Ltd.",0,O,"Ordinary shares",NULL
6361,13488,"China Everbright Bank Company Limited",6,H,H-share,NULL
370,1538,"China Everbright Environment Group Limited (b1961-07-10)",0,O,"Ordinary shares",NULL
24709,2510976,"China Everbright Greentech Limited",0,O,"Ordinary shares",NULL
195,1822,"CHINA EVERBRIGHT LIMITED (HK)",0,O,"Ordinary shares",NULL
4398,22593,"China Everbright Water Limited",0,O,"Ordinary shares",NULL
4974,44714,"China Evergrande Group",0,O,"Ordinary shares",NULL
4963,42546,"China Evergrande New Energy Vehicle Group Limited",0,O,"Ordinary shares",NULL
28608,2514658,"China Feihe Limited",0,O,"Ordinary shares",NULL
6966,66292,"China Fiber Optic Network System Group Ltd.",0,O,"Ordinary shares",NULL
2925,13365,"CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED",0,O,"Ordinary shares",NULL
3199,16257,"China Financial Leasing Group Limited",0,O,"Ordinary shares",NULL
1114,4886,"China Financial Services Holdings Limited",0,O,"Ordinary shares",NULL
7174,133667,"China First Capital Group Limited",0,O,"Ordinary shares",NULL
7206,134149,"China First Chemical Holdings Limited",0,O,"Ordinary shares",NULL
237,2033,"China Foods Limited",0,O,"Ordinary shares",NULL
5507,54574,"CHINA FORESTRY HOLDINGS CO., LTD.",0,O,"Ordinary shares",NULL
2740,10574,"China Fortune Holdings Limited",0,O,"Ordinary shares",NULL
2701,11993,"CHINA FORTUNE INVESTMENTS (HOLDING) LIMITED",0,O,"Ordinary shares",NULL
11022,2082586,"China Frontier Technology Group",0,O,"Ordinary shares",NULL
10813,2006922,"China Galaxy Securities Co., Ltd.",6,H,H-share,NULL
1100,4876,"CHINA GAS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
29903,24083412,"CHINA GAS INDUSTRY INVESTMENT HOLDINGS CO. LTD.",0,O,"Ordinary shares",NULL
1308,5013,"China Gem Holdings Limited",0,O,"Ordinary shares",NULL
31599,26899323,"China General Education Group Limited",0,O,"Ordinary shares",NULL
27461,19040002,"China Gingko Education Group Company Limited",0,O,"Ordinary shares",NULL
4597,26733,"CHINA GLASS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
6321,61392,"CHINA GOLD INTERNATIONAL RESOURCES CORP. LTD.",0,O,"Ordinary shares",NULL
20652,2474087,"China Golden Classic Group Limited",0,O,"Ordinary shares",NULL
33260,25705143,"China Graphite Group Limited",0,O,"Ordinary shares",NULL
3462,18270,"China Green (Holdings) Limited",0,O,"Ordinary shares",NULL
14145,2361680,"CHINA GREENFRESH GROUP CO., LTD.",0,O,"Ordinary shares",NULL
12569,2222382,"China Greenland Broad Greenstate Group Company Limited",0,O,"Ordinary shares",NULL
4666,30399,"China Haisheng Juice Holdings Co., Ltd.",0,O,"Ordinary shares",NULL
7104,131523,"China Hanking Holdings Limited",0,O,"Ordinary shares",NULL
10879,2068181,"China Harmony Auto Holding Limited",0,O,"Ordinary shares",NULL
3385,18163,"China Health Group Inc.",0,O,"Ordinary shares",NULL
1085,4866,"China Health Group Limited",0,O,"Ordinary shares",NULL
5431,51958,"China Health Technology Group Holding Company Limited (KY)",0,O,"Ordinary shares",NULL
1144,4908,"China Healthwise Holdings Limited",0,O,"Ordinary shares",NULL
17857,2441117,"China Hengshi Foundation Company Limited",0,O,"Ordinary shares",NULL
5477,53570,"China High Precision Automation Group Limited",0,O,"Ordinary shares",NULL
4879,40067,"China High Speed Transmission Equipment Group Co., Ltd.",0,O,"Ordinary shares",NULL
3119,15449,"China HK Power Smart Energy Group Limited",0,O,"Ordinary shares",NULL
14989,2332221,"China Hongbao Holdings Limited",0,O,"Ordinary shares",NULL
28883,20751251,"China Hongguang Holdings Limited",0,O,"Ordinary shares",NULL
6611,63882,"China Hongqiao Group Limited",0,O,"Ordinary shares",NULL
339,2641,"China Huajun Group Limited",0,O,"Ordinary shares",NULL
6377,61870,"China Huarong Energy Company Limited",0,O,"Ordinary shares",NULL
11418,1904664,"China Huirong Financial Holdings Limited",0,O,"Ordinary shares",NULL
11202,2075058,"China Huishan Dairy Holdings Company Limited",0,O,"Ordinary shares",NULL
4823,38295,"China Huiyuan Juice Group Limited",0,O,"Ordinary shares",NULL
4592,25610,"China In-Tech Limited",0,O,"Ordinary shares",NULL
4641,25610,"China In-Tech Limited",1,Wrnt,Warrant,2008-06-13
21381,2474085,"China Industrial Securities International Financial Group Limited",0,O,"Ordinary shares",NULL
3095,15122,"China Information Technology Development Limited",0,O,"Ordinary shares",NULL
4627,22865,"China Infrastructure & Logistics Group Ltd.",0,O,"Ordinary shares",NULL
4730,4815,"China Infrastructure Investment Limited",1,Wrnt,Warrant,2009-06-06
1021,4815,"China Infrastructure Investment Limited",0,O,"Ordinary shares",NULL
3275,16163,"China Innovation Investment Limited",0,O,"Ordinary shares",NULL
16635,17577,"China International Capital Corporation Limited",6,H,H-share,NULL
3440,18209,"China International Development Corporation Limited",0,O,"Ordinary shares",NULL
5495,26398,"China International Marine Containers (Group) Co., Ltd.",6,H,H-share,NULL
3271,16610,"China Investment and Finance Group Limited (KY)",0,O,"Ordinary shares",NULL
